id,name,address_01,address_02,city,id_geo_states,postal_code
979,Highland Regional High School,450 Erial Road,,Blackwood,37,8012
3022,Highlands Elementary School,360 NAVESINK AVENUE,,Highlands,37,07732-1323
2345,Hightstown High School,25 Leshin Lane,,Hightstown,37,08520-4006
4685,Hillcrest Academy-North,2630 PLAINFIELD AVENUE,,SCOTCH PLAINS,37,07076-2462
4687,Hillcrest Academy-South,1571 Lamberts Mill Road,,Westfield,37,7090
3374,HILLCREST SCHOOL,160 HILLCREST AVENUE,,Morristown,37,7960
4204,Hillcrest School,500 FRANKLIN BLVD,,Somerset,37,08873-3030
3406,Hilldale School,123 KONNER AVENUE,,PINE BROOK,37,07058-9433
4220,Hillsborough High School,466 RAIDER BOULEVARD,,Hillsborough,37,8844
4222,Hillsborough Township Elementary School,435 ROUTE 206,,Hillsborough,37,8844
4224,Hillsborough Township Middle School,260 TRIANGLE ROAD,,Hillsborough,37,8844
4418,Hillside Avenue School,125 HILLSIDE AVENUE,,Cranford,37,7016
150,Hillside Elementary School,89 HILLSIDE AVENUE,,Allendale,37,7401
209,HILLSIDE ELEMENTARY SCHOOL,340 HOMANS AVENUE,,Closter,37,07624-2907
1565,Hillside Elementary School,98 BELMONT DRIVE,,Livingston,37,7039
1597,Hillside Elementary School,54 ORANGE RD,,Montclair,37,07042-2110
865,Hillside Elementary School (08054),1370 Hainesport Mt Laurel Road,,Mount Laurel,37,8054
4504,Hillside High School,1085 LIBERTY AVE,,Hillside,37,07205-2526
4172,HILLSIDE INTERMEDIATE SCHOOL,844 BROWN ROAD,,Bridgewater,37,08807-1239
398,Hilltop School,200 KIPP AVENUE,,Lodi,37,7644
3360,HILLTOP SCHOOL,12 HILLTOP ROAD,,Mendham,37,07945-1215
3481,Hillview School,206 Boulevard,,Pompton Plains,37,07444-1903
4870,HOBOKEN CS,713 Washington St,,Hoboken,37,7030
2044,Hoboken Junior Senior High School,NINTH &amp; CLINTON STS,,Hoboken,37,7030
384,Ho-Ho-Kus Public School,70 LLOYD ROAD,,HO  HO  KUS,37,7423
4872,HOLA HOBOKEN DUAL LANG CS,123 Jefferson Street,,Hoboken,37,7030
587,Holdrum Middle School,393 RIVERVALE ROAD,,RIVER VALE,37,7675
2308,Holland Brook School,52 READINGTON ROAD,,WHITEHOUSE STATION,37,8889
2280,Holland Township Elementary School,714 MILFORD  WARREN GLEN ROAD,,Milford,37,8848
1906,HOLLY GLEN ELEMENTARY SCHOOL,900 NORTH MAIN STREET,,Williamstown,37,08094-9102
1350,Holly Heights Elementary School,2509 E Main Street,,Millville,37,08332-9639
951,Holly Hills Elementary School,500 OGDEN DRIVE,,Westampton,37,8060
3024,Holmdel High School,36 CRAWFORDS CORNER ROAD,,Holmdel,37,07733-1999
7471,Holy Spirit High School,500 S New Rd,NULL,Absecon,37,8201
7491,Home School Kadetsky,103 Wildflower Court,NULL,Egg Harbor Township,37,12345
7490,Home School Yee,86 Forest Way,NULL,Morris Plains,37,12345
231,Honiss ElementaryMiddle School,31 DEPEW ST,,Dumont,37,07628-3601
3760,Hooper Avenue Elementary School,1517  HOOPER AVENUE,,TOMS RIVER,37,8753
181,Hoover Elementary School,273 MURRAY HILL TERRACE,,Bergenfield,37,7621
4329,Hopatcong High School,2A Windsor Ave,,Hopatcong,37,7843
4331,Hopatcong Middle School,1 David Road,,Hopatcong,37,7843
3890,Hope Academy,226 Harrison Street,,Passaic,37,7055
4874,HOPE ACADEMY CS,601 GRAND AVENUE,,ASBURY PARK,37,07712-6656
4875,Hope Community CS,836 S. 4th Street,,Camden,37,8103
4764,HOPE TOWNSHIP SCHOOL,320 JOHNSONBURG ROAD,,Hope,37,07844-0293
1342,Hopewell Crest School,122 SEWALL ROAD,,Bridgeton,37,08302-8503
2413,Hopewell Elementary School,35 PRINCETON AVENUE,,Hopewell,37,8525
2415,Hopewell Valley Central High School,259 PENNINGTON TITUSVILLE RD,,Pennington,37,08534-9701
2014,Horace Mann #6,25 WEST 38TH STREET,,Bayonne,37,7002
1050,Horace Mann Elementary School,150 WALT WHITMAN BLVD,,CHERRY HILL,37,08003-3747
2159,Horace Mann Elementary School,1215  83RD STREET,,NORTH BERGEN,37,07047-4215
4622,Howard B. Brunner,721 WESTFIELD ROAD,,SCOTCH PLAINS,37,7076
3627,Howard C. Johnson Elementary School,1021 LARSEN ROAD,,Jackson,37,08527-3497
901,Howard L. Emmons,14 SCRAPETOWN ROAD,,Pemberton,37,8068
1185,HOWARD M PHIFER MIDDLE SCHOOL,8201 PARK AVE,,Pennsauken,37,08109-3544
815,Howard R. Yocum Elementary School,748 NORTH FORKLANDING ROAD,,MAPLE SHADE,37,8052
2958,Howell High School,405 SQUANKUM  YELLOWBROOK ROAD,,Farmingdale,37,07727-3756
7486,Howell Home School,,NULL,Howell,37,7710
2990,Howell Township Memorial Elementary Scho,485 ADELPHIA ROAD,,Freehold,37,7728
2992,Howell Township Middle School North,501 SQUANKUM  YELLOWBROOK ROAD,,Farmingdale,37,7727
2994,Howell Township Middle School South,220 Ramtown-Greenville Road,,Howell,37,7731
4568,Hubbard Middle School,661 W EIGHTH ST,,Plainfield,37,07060-2233
2173,HUBER ST NO 3,1520 PATERSON PLANK RD,,Secaucus,37,7094
2187,Hudson Elementary School,167  19TH ST,,UNION CITY,37,07087-5459
4333,Hudson Maxim Elementary School,452 Lakeside Blvd,,Hopatcong,37,7843
3738,HUGH J BOYD JR. ELEMENTARY SCHOOL,1200 BAY BOULEVARD,,SEASIDE HTS,37,8751
2282,Hunterdon Central Regional High School District,84  ROUTE 31,,Flemington,37,8822
2289,Hunterdon County Vocational School District,8 Bartles Corner Road,,Flemington,37,8822
2293,Hunterdon Polytech Bartles Corner Campus,8 Bartles Corner Road,,Flemington,37,8822
4506,Hurden Looker School,1261 LIBERTY AVE,,Hillside,37,07205-2032
1980,HURFFVILLE ELEMENTARY SCHOOL,200 HURFFVILLE  GRENLOCH RD,,Sewell,37,08080-9499
2751,Ignacio Cruz Early Childhood Center,601 CORTLANDT ST,,PERTH AMBOY,37,8861
5020,Immaculata High School,240 Mountain Avenue,,Somerville,37,8876
1323,Indian Ave School,399 INDIAN AVENUE,,Bridgeton,37,8302
2816,Indian Fields Elementary School,359 RIDGE ROAD,,Dayton,37,8810
3026,Indian Hill School,735 HOLMDEL ROAD,,Holmdel,37,07733-1599
528,Indian Hills High School,97 Yawpo Avenue,,Oakland,37,07436-2740
920,Indian Mills Elementary School,112 Indian Mills Road,,Shamong,37,08088-9512
922,Indian Mills Memorial School,295 Indian Mills Road,,Shamong,37,8088
2867,INDIANA AVENUE ELEMENTARY SCHOOL,INDIANA AVENUE,,Iselin,37,8830
2099,Infinity Institute,193 Old Bergen Road,,Jersey City,37,7305
4877,International Academy of,720 Bellevue Ave,,Trenton,37,8618
4879,International Charter School,105 GRAND STREET,,Trenton,37,08611-2417
3916,International High School,200 Grand Street,,Paterson,37,7501
3459,Intervale Elementary School,60 Pitt Road,,Boonton,37,7005
4456,IPrep Academy School No 8,221-227 Court Street,,Elizabeth,37,7206
4214,Irene E. Feldkirchner Elementary School,105 ANDREW ST,,GREEN BROOK,37,08812-2505
3495,Ironia School,303 DOVER  CHESTER ROAD,,Randolph,37,7869
2608,IRVING PRIMARY SCHOOL,121 SOUTH ELEVENTH AVENUE,,HIGHLAND PARK,37,8904
1543,IRVINGTON HIGH SCHOOL,1253      CLINTON AVE,,Irvington,37,07111-2437
2557,Irwin Elementary School,71 RACETRACK ROAD,,EAST BRUNSWICK,37,8816
2869,ISELIN MIDDLE SCHOOL,900 WOODRUFF STREET,,Iselin,37,8830
3617,Island Heights Elementary School,115 SUMMIT AVE,,ISLAND HEIGHTS,37,08732-0329
1675,IVY HILL ELEMENTARY SCHOOL,107 IVY STREET,,Newark,37,7106
778,J Harold Van Zant,270 CONESTOGA DRIVE,,Marlton,37,8053
624,J SPENCER SMITH SCHOOL,101 DOWNEY DRIVE,,Tenafly,37,7670
4624,J. Ackerman Coles,16 KEVIN ROAD,,SCOTCH PLAINS,37,7076
939,J. C. STUART ELEMENTARY SCHOOL,70 SUNSET ROAD,,Willingboro,37,8046
1149,J. Fithian Tatem School,ONE GLOVER AVENUE,,Haddonfield,37,8033
1495,J. Garfield Jackson Sr. Academy,106 PROSPECT STREET,,EAST ORANGE,37,07017-2203
1879,J. Harvey Rodgers School,301 GEORGETOWN RD,,Glassboro,37,8028
1920,J. Mason Tomlin Elementary School,393 MAIN ST,,Mantua,37,8051
2266,J.P. Case Middle School,301 CASE BOULEVARD,,Flemington,37,8822
2508,J.V.B. WICOFF ELEMENTARY SCHOOL,510 PLAINSBORO ROAD,,Plainsboro,37,8536
370,Jackson Avenue,421 JACKSON AVE,,Hackensack,37,7601
5901,Jackson Liberty High School,125 North Hope Chapel Rd.,,Jackson,37,8527
3631,Jackson Memorial High School,101 DON CONNOR BLVD,,Jackson,37,08527-3497
1078,James A. Garfield Elementary School,480 HADDON AVE,,Collingswood,37,8108
2719,James A. McDivitt Elementary School,1 MANNY MARTIN WAY,,OLD BRIDGE,37,8857
4640,James Caldwell Elementary School,36 Caldwell Place,,Springfield,37,7081
1447,JAMES CALDWELL HIGH SCHOOL,265 WESTVILLE AVE,,WEST CALDWELL,37,7006
1052,James F. Cooper Elementary School,1960 GREENTREE RD,,CHERRY HILL,37,08003-1121
2101,James F. Murray School,339 STEGMAN PARKWAY,,JERSEY CITY,37,07305-1408
4032,JAMES FALLON ELEMENTARY SCHOOL,51 CLIFFORD DRIVE,,Wayne,37,7470
2103,James J Ferris High School,35 COLGATE ST,,JERSEY CITY,37,07302-3307
2752,James J. Flynn Elementary School,850 CHAMBERLAIN AVENUE,,PERTH AMBOY,37,08861-1705
1054,James Johnson Elementary School,500 KRESSON RD,,CHERRY HILL,37,08034-3121
2574,James Madison Intermediate School,838 NEW DOVER ROAD,,Edison,37,8820
2576,James Madison Primary School,840 NEW DOVER ROAD,,Edison,37,8820
335,JAMES MADISON SCHOOL #10,62 ALPINE ST,,Garfield,37,7026
2578,James Monroe Elementary School,45 Wilus Way,,Iselin,37,8830
638,James Russell Lowell Elementary School,1025 LINCOLN PLACE,,Teaneck,37,7666
1106,"JAMES W. LILLEY,JR. ELEMENTARY SCHOOL",1275 WILLIAMSTOWN ROAD,,Erial,37,8081
272,Janis E. Dismus Middle School,325 Tryon Avenue,,Englewood,37,7631
678,Jefferson (Annex) Elementary School,6 Bond Street,,Wallington,37,7057
4673,JEFFERSON ELEMENTARY,155 HILTON AVENUE,,Union,37,7083
183,Jefferson Elementary School,200 HICKORY AVENUE,,Bergenfield,37,7621
1781,Jefferson Elementary School,518 RIDGEWOOD RD,,Maplewood,37,07040-2158
464,Jefferson Elementary School,100 Prospect Avenue,,North Arlington,37,7031
4570,Jefferson Elementary School,1700 W. FRONT ST,,Plainfield,37,7063
3525,Jefferson Elementary School,CORN HOLLOW ROAD,,Succasunna,37,7876
4650,Jefferson Elementary School,110 ASHWOOD AVENUE,,Summit,37,07901-3823
2476,Jefferson Elementary School,1 WHITTLESEY ROAD,,Trenton,37,8618
2188,Jefferson Elementary School,3400 PALISADE AVENUE,,UNION CITY,37,7087
1449,JEFFERSON ELEMENTARY SCHOOL,85 PROSPECT ST,,WEST CALDWELL,37,7006
4707,JEFFERSON ELEMENTARY SCHOOL,1200 BOULEVARD,,Westfield,37,07090-2726
414,Jefferson School,336 LAKE AVE.,,Lyndhurst,37,07071-1416
3335,Jefferson Township High School,1010 WELDON RD   RD2,,OAK RIDGE,37,07438-9511
3337,Jefferson Township Middle School,1000 WELDON ROAD,,OAK RIDGE,37,07438-9511
1866,Jeffrey Clark School,7 QUAKER RD,,Mickleton,37,8056
4458,Jerome Dunn Academy No 9,201 Livingston Street,,Elizabeth,37,7206
4881,JERSEY CITY COMM. CS,128 DANFORTH AVENUE,,JERSEY CITY,37,7305
4883,Jersey City Global CS,255 Congress Street,,Jersey City,37,7307
4885,Jersey City Golden Door,3044 Kennedy Blvd,,JERSEY CITY,37,7306
660,Jessie F. George Elementary,1 PALM STREET,,TOWNSHIP OF WASHINGTON,37,7676
1056,John A. Carusi Middle School,315 ROOSEVELT DR,,CHERRY HILL,37,08034-1599
286,JOHN A. FORREST ELEMENTARY SCHOOL,10 - 00 HOPPER AVE,,FAIR LAWN,37,07410-1815
2703,John Adams,1420 REDMOND STREET,,NORTH BRUNSWICK,37,8902
2580,John Adams Middle School,1081 NEW DOVER ROAD,,Edison,37,8820
857,John Brainerd Elementary School,100 WOLLNER DR,,MOUNT HOLLY,37,8060
43,John C. Milanesi Elementary School,880 Harding Highway,,Buena,37,08310-9701
2826,John E Riley Elementary School,100 MORRIS AVENUE,,SOUTH PLAINFIELD,37,7080
4460,John E. Dwyer Technology Academy,123 Pearl St,,Elizabeth,37,7202
2161,John F Kennedy Elementary School,1210 ELEVENTH ST,,N BERGEN,37,07047-1810
4174,JOHN F KENNEDY ELEMENTARY SCHOOL,255 WOODMERE ST,,Raritan,37,8869
2828,John F Kennedy Elementary School,2900 NORWOOD AVENUE,,SOUTH PLAINFIELD,37,7080
4034,JOHN F KENNEDY ELEMENTARY SCHOOL,1310 RATZER ROAD,,Wayne,37,07470-5652
977,John F Kennedy Elementary School,228 Mt Vernon Avenue,,West Berlin,37,8091
1677,JOHN F KENNEDY SCHOOL,311 S TENTH ST,,Newark,37,07103-2114
2612,JOHN F. KENNEDY ELEMENTARY SCHOOL,28 FRONT STREET,,Jamesburg,37,8831
2871,JOHN F. KENNEDY HIGH SCHOOL,200 WASHINGTON AVENUE,,Iselin,37,8830
7028,John F. Kennedy Memorial High School,200 Washington Ave,,Iselin,37,8830
4115,John Fenwick Academy,183 SMITH STREET,,Salem,37,08079-9048
640,John Greenleaf Whittier Elementary Schoo,491 W ENGLEWOOD AVENUE,,Teaneck,37,7666
1013,John Greenleaf Whittier Family School,525 Clinton St,,Camden,37,8103
1196,John H. Glenn School,1005 TURNERVILLE RD,,PINE HILL,37,08021-6526
1739,JOHN H. WALKER MIDDLE SCHOOL,325 FRANKLIN AVE,,Nutley,37,07110-2735
1386,John H. Winslow Elementary School,1335 MAGNOLIA RD,,Vineland,37,08360-6578
3266,John Hill School,435 LATHROP AVENUE,,Boonton,37,07005-2221
811,John Hydock Elementary School,19 LOCUST AVE,,Columbus,37,08022-9504
3119,John I. Dawes Early Learning Center,38 GORDONS CORNER ROAD,,Manalapan,37,7726
1497,John L. Costley Middle School,116 HAMILTON ST,,EAST ORANGE,37,07017-2912
2016,John M. Bailey #12,75 WEST 10TH STREET,,Bayonne,37,7002
4462,John Marshal School No. 20,521 MAGNOLIA AVE,,Elizabeth,37,07206-1406
2582,John Marshall Elementary School,15 CORNELL STREET,,Edison,37,8817
4887,John P Holland Charter S,190 Oliver Street,,Paterson,37,7501
2539,JOHN P. FABER ELEMENTARY SCHOOL,400 HIGH STREET,,Dunellen,37,8812
2584,John P. Stevens High School,855 GROVE AVENUE,,Edison,37,8820
2446,John Witherspoon Middle School,217 WALNUT LANE,,Princeton,37,8540
534,John Y Dater Elementary School,35 SCHOOL STREET,,Ramsey,37,07446-1833
1499,Johnnie L. Cochran Jr. Academy,190 MIDLAND AVENUE,,EAST ORANGE,37,7017
2448,Johnson Park School,285 ROSEDALE ROAD,,Princeton,37,8540
1388,Johnstone Elementary School,165 S  BREWSTER RD,,Vineland,37,08361-7871
2721,Jonas Salk Middle School,155 W GREYSTONE ROAD,,OLD BRIDGE,37,08857-9625
4642,Jonathan Dayton High School,139 Mountain Ave.,,Springfield,37,7081
138,Jordan Road Elementary School,129 Jordan Road,,Somers Point,37,08244-1408
2190,Jose Marti Freshman Academy,1800 SUMMIT AVE,,UNION CITY,37,7087
3762,Joseph A. Citta Elementary School,2050 LAKEWOOD ROAD,,TOMS RIVER,37,8755
4464,Joseph Battin School No. 4,300 SOUTH BROAD STREET,,Elizabeth,37,07202-3516
91,JOSEPH C SHANER MEMORIAL ELEMENTARY SCHO,5801 THIRD STREET,,MAYS LANDING,37,8330
3032,Joseph C. Caruso School,285 Carr Avenue,,Keansburg,37,07734-1596
1058,Joseph D. Sharp Elementary School,300 OLD ORCHARD RD,,CHERRY HILL,37,08003-1299
4514,Joseph E. Soehl Middle School,300 E  HENRY ST,,Linden,37,07036-5320
2046,Joseph F Brandt School,215 NINTH STREET,,Hoboken,37,7030
2437,Joseph F. Cappello School,1072 Old Trenton Road,,Hamilton,37,8690
2105,Joseph H. Brensinger School,600 BERGEN AVE,,JERSEY CITY,37,7304
2972,Joseph J Catena School,275 BURLINGTON ROAD,,Freehold,37,07728-1598
3053,Joseph M. Ferraina Early Childhood Learn,80 AVENEL BOULEVARD,,LONG BRANCH,37,7740
3033,Joseph R. Bolger Middle School,100 PALMER PLACE,,Keansburg,37,07734-2056
903,Joseph S. Stackhouse School,125A TRENTON ROAD,,BROWNS MILLS,37,8015
3567,Joseph T. Donahue Elementary School,200 BENGAL BLVD,,Barnegat,37,8005
2107,Jotham W. Wakeman School,100 ST PAULS AVE,,JERSEY CITY,37,07306-2208
1060,Joyce Kilmer Elementary School,2900 CHAPEL AVE,,CHERRY HILL,37,08002-1661
2478,Joyce Kilmer Middle School,1300 STUYVESANT AVENUE,,Trenton,37,8618
434,Joyce Kilmer School,80 RIDGE ROAD,,Mahwah,37,7430
2659,Joyce Kilmer School,21 WEST CHURCH STREET,,Milltown,37,8850
4466,Juan Pablo Duarte - Jose Julian Marti #2,25 FIRST STREET,,Elizabeth,37,7206
670,Julia A Traphagen School,153 SUMMIT AVENUE,,Waldwick,37,7463
2109,Julia A. Barnes School,91 ASTOR PLACE,,JERSEY CITY,37,07304-2920
3517,Katharine D Malone Elementary School,524 GREEN POND ROAD,,Rockaway,37,7866
4675,KAWAMEEH MIDDLE SCHOOL,490 DAVID TERRACE,,Union,37,7083
3035,Keansburg High School,140 PORT MONMOUTH ROAD,,Keansburg,37,07734-1999
2147,Kearny High School,336 DEVON ST,,Kearny,37,07032-2612
3527,Kennedy Elementary School,PLEASANT HILL ROAD,,Succasunna,37,7876
2873,KENNEDY PARK ELEMENTARY SCHOOL,GOODRICH AVENUE,,Iselin,37,8830
931,Kenneth R. Olson Middle School,132 NEW ROAD,,Tabernacle,37,8088
3039,Keyport Central School,335 BROAD STREET,,Keyport,37,07735-1694
3041,Keyport High School,351 BROAD STREET,,Keyport,37,07735-1695
3342,Kiel Elementary School,115 KIEL AVENUE,,Kinnelon,37,7405
4590,KINDERGARTEN SUCCESS ACADEMY,150 EAST 3RD AVENUE,,Roselle,37,7203
4958,Kingdom CS of Leadership,121 West Church Street,,Blackwood,37,8012
3390,Kings Road School,215 KINGS ROAD,,Madison,37,7940
1062,Kingston Elementary School,320 KINGSTON RD,,CHERRY HILL,37,08034-1600
1896,Kingsway Regional High School,201 KINGS HIGHWAY,,WOOLWICH TWP,37,08085-9608
1898,Kingsway Regional Middle School,203 KINGS HIGHWAY,,WOOLWICH TWP,37,8085
2294,KINGWOOD TOWNSHIP SCHOOL,880 COUNTY ROAD 519,,Frenchtown,37,08825-9731
3344,Kinnelon High School,121 KINNELON ROAD,,Kinnelon,37,7405
1151,KIPP Cooper Norcross Academy at Lanning ,465 Berkley Street,,Camden,37,8103
833,Kirby's Mill Elementary School,151 HARTFORD ROAD,,Medford,37,8055
2381,KISTHARDT ELEMENTARY SCHOOL,215 HARCOURT DRIVE,,Hamilton,37,08610-4213
4337,Kittatinny Regional High School,77 HALSEY ROAD,,Newton,37,7860
2383,KLOCKNER ELEMENTARY SCHOOL,830 KLOCKNER AVENUE,,Hamilton,37,08619-2933
3461,Knollwood Elementary School,445 Knoll Road,,Lake Hiawatha,37,7034
2772,Knollwood Elementary School,333 WILLOW AVENUE,,Piscataway,37,08854-1332
2940,Knollwood School,224 HANCE ROAD,,FAIR HAVEN,37,07704-3198
4889,Knowledge A to Z Charter,1725 Park Boulevard,,Camden,37,8103
2064,Knowledge Advanced Skills,2000 85th Street,,North Bergen,37,07047-4715
4766,KNOWLTON TOWNSHIP BOARD OF EDUCATION,80 Route 46,,Delaware,37,07833-0152
1219,Kresson School,7 SCHOOL LANE,,Voorhees,37,08043-9545
2385,KUSER ELEMENTARY SCHOOL,70 NEWKIRK AVENUE,,Hamilton,37,08629-1428
3643,Lacey Township High School,73 HAINES STREET,,LANOKA HARBOR,37,8734
3645,Lacey Township Middle School,660 DENTON AVENUE,,FORKED RIVER,37,08731-0535
4893,LADY LIBERTY ACADEMY CS,746 Sanford Avenue,,Newark,37,7106
4105,Lafayette - Pershing,237 SHELL ROAD,,CARNEYS POINT,37,08069-1369
3539,Lafayette Avenus School,221 LAFAYETTE AVENUE,,Chatham,37,07928-1830
4149,Lafayette Elementary School,50 West High Street,,BOUND BROOK,37,8805
4036,LAFAYETTE ELEMENTARY SCHOOL,100 LAAUWE AVENUE,,Wayne,37,07470-2950
2875,LAFAYETTE ESTATES ELEMENTARY SCHOOL,FORD AVENUE,,Fords,37,8863
3376,LAFAYETTE LERNING CENTER,31 HAZEL STREET,,Morristown,37,7960
3121,Lafayette Mills School,66 MAXWELL LANE,,Manalapan,37,07726-2710
1679,LAFAYETTE STREET SCHOOL,205 LAFAYETTE ST,,Newark,37,07105-1843
4339,LAFAYETTE TOWNSHIP SCHOOL,178 BEAVER RUN ROAD,,Lafayette,37,7848
3446,Lake Drive Program for Hearing Impared,10 LAKE DRIVE,,MOUNTAIN LAKES,37,07046-1342
3463,Lake Hiawatha Elementary School,1 Lincoln Avenue,,Lake Hiawatha,37,7034
3465,Lake Parsippany Elementary School,225 Kingston Road,,Parsippany,37,7054
3597,Lake Riviera Middle School,171 BEAVERSON BOULEVARD,,Brick,37,8723
1854,Lake Tract Elementary School,690 ISZARD RD,,Deptford,37,8096
3651,Lakehurst Elementary School,301 UNION AVE,,Lakehurst,37,08733-2935
3844,Lakeland Regional High School,205 CONKLINTOWN ROAD,,Wanaque,37,07465-2198
1352,Lakeside Middle School,2 N  SHARP ST,,Millville,37,8332
4000,Lakeside School,316 LAKESIDE AVENUE,,POMPTON LAKES,37,07442-1299
3284,Lakeview Elementary School,44 COOPER ROAD,,Denville,37,7834
3657,Lakewood Early Childhood Center,100 Linden Avenue,,Lakewood,37,8701
3659,Lakewood High School,855 SOMERSET AVENUE,,Lakewood,37,8701
3661,Lakewood Middle School,755 SOMERSET AVENUE,,Lakewood,37,8701
2387,LALOR ELEMENTARY SCHOOL,25 BARNT DEKLYN ROAD,,Hamilton,37,08610-6632
4689,Lamberts Mill Academy,1571 LAMBERTS MILL ROAD,,Westfield,37,7090
2316,LAMBERTVILLE PUBLIC SCHOOL,200 N. Main,,Lambertville,37,08530-3210
4147,LaMonte-Annex Elementary School,330 WEST SECOND STREET,,BOUND BROOK,37,8805
2996,Land O&amp;#39;Pines Elementary School,81 Windeler Road,,Howell,37,07731-8700
1390,Landis Middle School,61 W LANDIS AVE,,Vineland,37,08360-8122
3599,Lanes Mill Elementary School,1891 LANES MILL RD,,Brick,37,08724-1445
1501,Langston Hughes Elementary School,160 Rhode Island Avenue,,EAST ORANGE,37,07018-2438
2389,LANGTREE ELEMENTARY SCHOOL,2080 WHATLEY ROAD,,Hamilton,37,08690-3142
1805,Laning Avenue School,18 LANNING RD,,Verona,37,07044-2510
3647,Lanoka Harbor Elementary School,281 MANCHESTER AVE,,LANOKA HARBOR,37,8734
867,Larchmont Elementary School,301 LARCHMONT BLVD,,MOUNT LAUREL,37,8054
2974,Laura Donovan School,237 STONEHURST BLVD,,Freehold,37,07728-3198
1153,Laurel Springs School,623 GRAND AVENUE,,LAUREL SPRINGS,37,8021
3669,Lavallette Elementary School,105 BROOKLYN AVE,,Lavallette,37,08735-2321
1155,Lawnside School,426 EAST CHARLESTON AVE,,Lawnside,37,08045-1404
2559,Lawrence Brook Elementary School,48 SULLIVAN WAY,,E BRUNSWICK,37,8816
2427,Lawrence High School,2525 PRINCETON PIKE,,Lawrenceville,37,08648-3631
2429,Lawrence Intermediate School,66 EGGERTS CROSSING ROAD,,Lawrenceville,37,08648-2804
2431,Lawrence Middle School,2455 PRINCETON PIKE,,Lawrenceville,37,08648-3938
7117,Lawrence Township Public Schools,2525 Princeton Pike,,Lawrenceville,37,8648
2433,Lawrenceville Elementary School,40 CRAVEN LANE,,Lawrenceville,37,08648-1637
4652,Lawton C. Johnson Summit Middle School,272 MORRIS AVE,,Summit,37,07901-2526
4891,LEAP ACADEMY UNIVERSITY,549 COOPER STREET,,Camden,37,8102
4895,LEARNING COMMUNITY CS,2495 John F Kennedy Blvd,,JERSEY CITY,37,7304
2296,Lebanon Borough School,6 MAPLE ST,,Lebanon,37,08833-9707
122,Leeds Avenue Elementary School,100 W  LEEDS AVENUE,,Pleasantville,37,8232
797,Lenape High School,235 HARTFORD ROAD,,Medford,37,8055
436,Lenape Meadows,160 RIDGE ROAD,,Mahwah,37,7430
4341,Lenape Valley Regional High School,28 SPARTA ROAD,,Stanhope,37,7874
3055,Lenna W. Conrow Elementary School,335 LONG BRANCH AVE,,LONG BRANCH,37,7740
4002,Lenox School,35 LENOX AVENUE,,POMPTON LAKES,37,07442-1729
4592,LEONARD V. MOORE MIDDLE SCHOOL,720 LOCUST ST,,Roselle,37,07203-1919
3087,Leonardo Elementary School,14 HOSFORD AVENUE,,Leonardo,37,07737-1797
388,Leonia High School,100 Chrisite Heights Street,,Leonia,37,07605-1525
390,Leonia Middle School,500 Broad Avenue,,Leonia,37,7605
2723,Leroy Gordon Cooper Elementary School,160 BIRCHWOOD DRIVE,,CLIFFWOOD BEACH,37,07735-6123
